hotel_name	location	room_type	features	original_price	discounted_price
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Premium Triple with Sofa Bed with Executive Bar Lounge Access - High Floor - Non-Smoking	Reserve now, pay later | Sleeps 7 | Free WiFi | 43 sq m | 3 Single Beds and 1 Single Sofa Bed | Collect	€721	€577
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Executive King,Non Smoking	Sleeps 3 | Free WiFi | 26 sq m | 1 King Bed	sold out	
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Premium Triple,Non Smoking	Sleeps 6 | Free WiFi | 43 sq m | 3 Single Beds	sold out	
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Executive King with Sofa Bed,Non Smoking	Sleeps 4 | Free WiFi | 26 sq m | 1 King Bed and 1 Single Sofa Bed	sold out	
Miyako Hotel Kyoto Hachijo	17 Nishi Kujoin-machi, Minami-ku, Kyoto, Kyoto, 601-8412	Standard Fl Double, Main, Non Smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 21 sq m | 1 Queen Bed | Collect	€134	€107
Miyako Hotel Kyoto Hachijo	17 Nishi Kujoin-machi, Minami-ku, Kyoto, Kyoto, 601-8412	Standard Fl Compact Twin, Main, Non Smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 21 sq m | 2 Large Single Beds | Collect	€134	€107
Miyako Hotel Kyoto Hachijo	17 Nishi Kujoin-machi, Minami-ku, Kyoto, Kyoto, 601-8412	Premium Floor Moderate Double Non-Smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 19 sq m | 1 Queen Bed | Collect	€161	€129
Miyako Hotel Kyoto Hachijo	17 Nishi Kujoin-machi, Minami-ku, Kyoto, Kyoto, 601-8412	Standard Fl Regular Twin, Main, Non Smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 26 sq m | 2 Large Single Beds | Collect	€166	€133
Miyako Hotel Kyoto Hachijo	17 Nishi Kujoin-machi, Minami-ku, Kyoto, Kyoto, 601-8412	South Wing Twin, Non Smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 23 sq m | 2 Large Single Beds | Collect	€167	€134
Miyako Hotel Kyoto Hachijo	17 Nishi Kujoin-machi, Minami-ku, Kyoto, Kyoto, 601-8412	South Wing Double, Non Smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 23 sq m | 1 Queen Bed | Collect	€167	€134
Miyako Hotel Kyoto Hachijo	17 Nishi Kujoin-machi, Minami-ku, Kyoto, Kyoto, 601-8412	Premium Floor Double Non-Smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 21 sq m | 1 King Bed | Collect	€173	€139
Miyako Hotel Kyoto Hachijo	17 Nishi Kujoin-machi, Minami-ku, Kyoto, Kyoto, 601-8412	Standard Fl Large Twin, Main, Non Smoking	Reserve now, pay later | Sleeps 3 | Free WiFi | 31 sq m | 2 Large Single Beds and 1 Single Sofa Bed | Collect	€188	€150
Miyako Hotel Kyoto Hachijo	17 Nishi Kujoin-machi, Minami-ku, Kyoto, Kyoto, 601-8412	Premium Floor Twin Non-Smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 26 sq m | 2 Large Single Beds | Collect	€214	€171
Miyako Hotel Kyoto Hachijo	17 Nishi Kujoin-machi, Minami-ku, Kyoto, Kyoto, 601-8412	Premium Floor Superior Twin Trainview Non-Smoking	Reserve now, pay later | Sleeps 4 | Free WiFi | 31 sq m | 2 Large Single Beds | Collect	€245	€196
Miyako Hotel Kyoto Hachijo	17 Nishi Kujoin-machi, Minami-ku, Kyoto, Kyoto, 601-8412	Premium Floor Superior Twin Non-Smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 31 sq m | 2 Large Single Beds | Collect	€245	€196
Miyako Hotel Kyoto Hachijo	17 Nishi Kujoin-machi, Minami-ku, Kyoto, Kyoto, 601-8412	Premium Floor Deluxe Twin Non-Smoking	Reserve now, pay later | Sleeps 3 | Free WiFi | 31 sq m | 2 Large Single Beds | Collect and Redeem	€265	€212
Miyako Hotel Kyoto Hachijo	17 Nishi Kujoin-machi, Minami-ku, Kyoto, Kyoto, 601-8412	Premium Floor Deluxe Family Room (4 Beds) Non-Smoking	Reserve now, pay later | Sleeps 6 | Free WiFi | 59 sq m | 4 Large Single Beds | Collect	€514	€411
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Superior Queen Room, Non Smoking (Check In 18:00-Check Out 09:00)	Reserve now, pay later | Sleeps 2 | Free WiFi | 1 Queen Bed | Collect	€137	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Moderate Queen Room, Non Smoking (Check In 18:00-Check Out 09:00)	Reserve now, pay later | Sleeps 2 | Free WiFi | 1 Queen Bed | Collect	€132	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Moderate Queen Room, Non Smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 18 sq m | 1 Queen Bed | Collect	€146	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Superior Queen Room, Non Smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 20 sq m | 1 Queen Bed | Collect	€152	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Moderate Queen Room, Non Smoking (Check In 18:00-Check Out 09:00) with Onsen ticket	Reserve now, pay later | Sleeps 2 | Free WiFi | 1 Queen Bed | Collect	€156	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Short Stay Superior King Room, Non Smoking (Check In 18:00-Check Out 09:00)	Reserve now, pay later | Sleeps 3 | Free WiFi | 1 King Bed | Collect	€159	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Superior Queen Room, Non Smoking (Check In 18:00-Check Out 09:00) with Onsen ticket	Reserve now, pay later | Sleeps 2 | Free WiFi | 1 Queen Bed | Collect and Redeem	€161	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Moderate Queen Room, Non Smoking with Onsen ticket	Reserve now, pay later | Sleeps 2 | Free WiFi | 1 Queen Bed | Collect	€170	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Superior King Room, Non Smoking	Reserve now, pay later | Sleeps 3 | Free WiFi | 24 sq m | 1 King Bed | Collect	€176	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Superior Queen Room, Non Smoking, with Onsen ticket	Reserve now, pay later | Sleeps 2 | Free WiFi | 1 Queen Bed | Collect	€176	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Superior King Room, Non Smoking (Check In 18:00-Check Out 09:00) with Onsen ticket	Reserve now, pay later | Sleeps 3 | Free WiFi | 1 King Bed | Collect	€183	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Superior King Room, Non Smoking with Onsen ticket	Reserve now, pay later | Sleeps 3 | Free WiFi | 1 King Bed | Collect	€201	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Concept Room - Taichi & Agumon x Hikari & Tailmon, Non Smoking with Onsen ticket	Reserve now, pay later | Sleeps 2 | Breakfast buffet | Free WiFi | 1 Queen Bed | Collect	€223	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Concept Room - Yamato & Gabumon x Takeru & Patamon, Non Smoking with Onsen ticket	Reserve now, pay later | Sleeps 2 | Breakfast buffet | Free WiFi | 1 Queen Bed | Collect	€223	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Concept Room - JAPAN AIRLINES × Hotel Villa Fontaine, Non Smoking with Onsen ticket	Reserve now, pay later | Sleeps 3 | Free WiFi | 23 sq m | 2 Single Beds | Collect	€227	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	"Concept Room - KOKUYO x ""STANDARD"", Non Smoking with Onsen ticket"	Reserve now, pay later | Sleeps 3 | Breakfast buffet | Free WiFi | 2 Single Beds | Collect and Redeem	€234	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	"Concept Room - KOKUYO x ""FANCY"", Non Smoking with Onsen ticket"	Reserve now, pay later | Sleeps 3 | Breakfast buffet | Free WiFi | 2 Single Beds | Collect and Redeem	€234	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	"Concept Room - KOKUYO x ""SIMPLE"", Non Smoking with Onsen ticket"	Reserve now, pay later | Sleeps 3 | Breakfast buffet | Free WiFi | 2 Single Beds | Collect and Redeem	€234	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Concept Room - Sirotan and Izumitenku no Yu, Non Smoking with Onsen ticket	Reserve now, pay later | Sleeps 3 | Breakfast buffet | Free WiFi | 2 Single Beds | Collect	€234	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Concept Room - Sirotan x Hotel Villa Fontaine, Non Smoking with Onsen ticket	Reserve now, pay later | Sleeps 3 | Breakfast buffet | Free WiFi | 2 Single Beds | Collect	€234	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Concept Room - 25th anniversary Sirotan x Hotel Villa Fontaine, Non Smoking with Onsen ticket	Reserve now, pay later | Sleeps 3 | Breakfast buffet | Free WiFi | 2 Single Beds | Collect	€234	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Concept Room - TOKYO WABI x SABI ROOM, Non Smoking with Onsen ticket	Reserve now, pay later | Sleeps 3 | Breakfast buffet | Free WiFi | 23 sq m | 2 Single Beds | Collect	€254	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Concept Room - TOKYO OMATSURI ROOM, Non Smoking with Onsen ticket	Reserve now, pay later | Sleeps 3 | Breakfast buffet | Free WiFi | 23 sq m | 2 Single Beds | Collect	€254	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Twin Room with Tatami Area, Non Smoking	Reserve now, pay later | Sleeps 4 | Free WiFi | 29 sq m | 2 Single Beds and 2 Single Futons | Collect	€258	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Concept Room - Magical Doremi (Travel ver.), Non Smoking with Onsen ticket	Reserve now, pay later | Sleeps 3 | Breakfast buffet | Free WiFi | 2 Single Beds | Collect	€260	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Concept Room - Barbapapa × Picture book, Non Smoking with Onsen ticket	Reserve now, pay later | Sleeps 3 | Breakfast buffet | Free WiFi | 2 Single Beds | Collect	€260	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Concept Room -Magical Doremi (Witch Apprentice ver.), Non Smoking with Onsen ticket	Reserve now, pay later | Sleeps 3 | Breakfast buffet | Free WiFi | 2 Single Beds | Collect	€260	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Concept Room - Barbapapa × HOTEL, Non Smoking with Onsen ticket	Reserve now, pay later | Sleeps 3 | Breakfast buffet | Free WiFi | 2 Single Beds | Collect	€260	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Superior Triple Room, Non Smoking	Reserve now, pay later | Sleeps 3 | Free WiFi | 28 sq m | 3 Single Beds | Collect	€264	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Twin Room with Tatami Area, Non Smoking with Onsen ticket	Reserve now, pay later | Sleeps 4 | Free WiFi | 2 Single Beds and 2 Single Futons | Collect	€282	
Hotel Villa Fontaine Grand Haneda Airport	2-7-1 Hanedakuko, Oota, Tokyo, Tokyo, 144-0041	Deluxe Twin Room with Tatami Area, Non Smoking	Reserve now, pay later | Sleeps 4 | Free WiFi | 42 sq m | 2 Single Beds and 2 Single Futons | Collect and Redeem	€297	
